Category,Subcategory,ID,Indoor Sowing,Outdoor sowing,Harvest,Explanations,Type,Colour,Fruit Size,Use,Other Attributes,Shape,Fruit Weight,Name,Bloom,Description
en,vegetablescat=1652,11,null,null,null,null,null,null,null,null,null,null,null,null,null,null
en,vegetablescat=1652,12,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,null,filet bush bean,,,,,,,ELMORO,null,"bo56
Very vigorous and persistent flowering variety. The straight, green pods are full of flavor. The black seed color is especially pretty when mature. Suitable for outdoor cultivation and under protection.
Type: filet bush bean"
en,vegetablescat=1652,13,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,null,flageolet bush bean,,,,,,,FLA,null,"DEUX
bo17
Robust variety with delicately-flavoured beans, highly appreciated in French cuisine. The beans can be harvested green and fade to (off)-white when dried. The whole green pods are edible, the beans can be used fresh or dried. Flageolet beans are a delicacy in traditional French cuisine.
Type: flageolet bush bean"
en,vegetablescat=1652,14,0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,"Conservation Breeding: For this variety Sativa practices conservation breeding in Rheinau. To ensure high-quality varieties, they must be maintained. They are regularly replicated and selected by their positive characteristics. In doing so the varieties are continually improved and adapted to growing conditions.",climbing bean,,,,,,,GOLDFIELD,null,"bo71
Bountiful early variety with long, very broad flat golden-yellow pods. Suitable for open or protected cultivation.
Type: climbing bean"
en,vegetablescat=1652,15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
en,vegetablescat=1652,16,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,"ProSpecieRara: This variety has been awarded by ProSpecieRara as a rare or old variety. ProSpecieRara is a foundation dedicated to preserving the diversity of rare plant varieties. In long-term cooperation with ProSpecieRara, Sativa is active in the important preservation and cultivation of these traditional varieties.
Conservation Breeding: For this variety Sativa practices conservation breeding in Rheinau. To ensure high-quality varieties, they must be maintained. They are regularly replicated and selected by their positive characteristics. In doing so the varieties are continually improved and adapted to growing conditions.",bush bean,,,,,,,LA,null,"VICTOIRE
 bo30
Medium to early, good cropper. Green, round to oval stringless pods, easy to harvest. Suitable for almost all locations. Stands up well.
Type: bush bean"
en,vegetablescat=1652,17,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,"Conservation Breeding: For this variety Sativa practices conservation breeding in Rheinau. To ensure high-quality varieties, they must be maintained. They are regularly replicated and selected by their positive characteristics. In doing so the varieties are continually improved and adapted to growing conditions.",bush bean,,,,,,,MARONA,null,"bo23
Early bean, seeds beige in colour, green and round to oval pods. Good cropper. Fast initial growth and good early harvest, also suitable for protected and autumn cultivation.
Type: bush bean"
en,vegetablescat=1652,18,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,null,bush bean,,,,,,,MAXI,null,"bo36
Upright growth, pods located on top of foliage (""sitting hen variety""). The 18-20 cm long pods are thus easy to harvest, as they hang in the open. Early, good cropper, for open and protected cultivation.
Type: bush bean"
en,vegetablescat=1652,19,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,null,climbing bean,,,,,,,NECKARGOLD,null,"bo77
Round to oval, long, dark yellow pods. Early to medium harvest season, excellent cropper. Tender, fleshy bean with excellent taste. No strings.
Type: climbing bean"
en,vegetablescat=1652,20,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,null,climbing bean,,,,,,,,null,
en,vegetablescat=1652,21,null,0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,"ProSpecieRara: This variety has been awarded by ProSpecieRara as a rare or old variety. ProSpecieRara is a foundation dedicated to preserving the diversity of rare plant varieties. In long-term cooperation with ProSpecieRara, Sativa is active in the important preservation and cultivation of these traditional varieties.",filet bush bean,,,,,,,ODESSA,null,"bo48
Sturdy, high-yielding variety with round, mid-green pods. Easy to pick and has a long harvesting period. Resistant to Bean Common Mosaic Virus and Bean Spot.
Type: filet bush bean"
en,vegetablescat=1652,22,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,null,bush bean,,,,,,,PURPLE,null,"QUEEN
bo59
Purple dwarf bean that turns green when cooked. Productive variety that can be sown early and copes well with cool, wet weather. Tender, stringless pods, excellent taste.
Type: bush bean"
en,vegetablescat=1652,23,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,null,bush bean,,,,,,,PURPLE,null,"TEEPEE
bo58
Good cropper, stringless blue-purple pods, which are located on top of the foliage (""sitting hen variety""). Thus easy to harvest, and beans tend to stay disease-free. Pod colour changes to dark green during cooking.
Type: bush bean"
en,vegetablescat=1652,24,null,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,"Conservation Breeding: For this variety Sativa practices conservation breeding in Rheinau. To ensure high-quality varieties, they must be maintained. They are regularly replicated and selected by their positive characteristics. In doing so the varieties are continually improved and adapted to growing conditions.",runner bean,,,,,,,SCARLET,null,"EMPEROR
bo82
Glorious bright scarlet flowers, tasty runner bean. Mature pods stringy, but easy to remove. Vigorous variety suitable for exposed and rainy locations.
Type: runner bean"
en,vegetablescat=1652,25,0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,null,"Conservation Breeding: For this variety Sativa practices conservation breeding in Rheinau. To ensure high-quality varieties, they must be maintained. They are regularly replicated and selected by their positive characteristics. In doing so the varieties are continually improved and adapted to growing conditions.",climbing bean,,,,,,,TREBONA,null,"bo64
Very early, high-yielding variety for growing under cover and outdoors. The mid-green pods have a medium-width, flat oval shape.
Type: climbing bean"
